purl,name,ecosystem,bucket,situation,eol_direct,dead_transitive_count,remediation,alternative_purl,remediation_notes,remediation_source,llm_confidence,dependent_repos,top1_dependent,code_loc,complexity,has_native,unpatched_advisories,repository_url
pkg:cocoapods/Flipper-Boost-iOSX,Flipper-Boost-iOSX,cocoapods,unknown,,0,0,,,,,,10576,,,,,0,https://github.com/priteshrnandgaonkar/boost-iosx,pkg:cocoapods/Flipper-Boost-iOSX,Flipper-Boost-iOSX,cocoapods,unknown,,0,0,,,,,,10576,,,,,0,https://github.com/priteshrnandgaonkar/boost-iosx
pkg:cocoapods/SVProgressHUD,SVProgressHUD,cocoapods,dormant,broad,0,0,,,,heuristic,,8973,,,,,0,https://github.com/svprogresshud/svprogresshud,pkg:cocoapods/SVProgressHUD,SVProgressHUD,cocoapods,dormant,broad,0,0,,,,heuristic,,8973,,,,,0,https://github.com/svprogresshud/svprogresshud
pkg:cocoapods/SocketRocket,SocketRocket,cocoapods,dormant,broad,0,0,,,,heuristic,,8470,,,,,0,https://github.com/facebook/socketrocket,pkg:cocoapods/SocketRocket,SocketRocket,cocoapods,dormant,broad,0,0,,,,heuristic,,8470,,,,,0,https://github.com/facebook/socketrocket
pkg:cocoapods/React-Codegen,React-Codegen,cocoapods,unknown,,0,0,,,,,,7837,,,,,0,https://github.com/sjnscythe/react-codegen,pkg:cocoapods/React-Codegen,React-Codegen,cocoapods,unknown,,0,0,,,,,,7837,,,,,0,https://github.com/sjnscythe/react-codegen
pkg:cocoapods/SnapKit,SnapKit,cocoapods,dormant,broad,0,0,,,,heuristic,,7417,,,,,0,https://github.com/snapkit/snapkit,pkg:cocoapods/SnapKit,SnapKit,cocoapods,dormant,broad,0,0,,,,heuristic,,7417,,,,,0,https://github.com/snapkit/snapkit
pkg:cocoapods/OCMock,OCMock,cocoapods,dormant,,0,0,,,,,,7274,,,,,0,https://github.com/erikdoe/ocmock,pkg:cocoapods/OCMock,OCMock,cocoapods,dormant,,0,0,,,,,,7274,,,,,0,https://github.com/erikdoe/ocmock
pkg:cocoapods/MJRefresh,MJRefresh,cocoapods,dormant,broad,0,0,,,,heuristic,,5741,,,,,0,https://github.com/codermjlee/mjrefresh,pkg:cocoapods/MJRefresh,MJRefresh,cocoapods,dormant,broad,0,0,,,,heuristic,,5741,,,,,0,https://github.com/codermjlee/mjrefresh
pkg:cocoapods/FBSnapshotTestCase,FBSnapshotTestCase,cocoapods,dead,,1,0,,,,,,5507,,,,,0,https://github.com/facebook/ios-snapshot-test-case,pkg:cocoapods/FBSnapshotTestCase,FBSnapshotTestCase,cocoapods,dead,,1,0,,,,,,5507,,,,,0,https://github.com/facebook/ios-snapshot-test-case
pkg:cocoapods/MBProgressHUD,MBProgressHUD,cocoapods,unknown,broad,0,0,,,,heuristic,,5236,,,,,0,https://github.com/matej/mbprogresshud,pkg:cocoapods/MBProgressHUD,MBProgressHUD,cocoapods,unknown,broad,0,0,,,,heuristic,,5236,,,,,0,https://github.com/matej/mbprogresshud
pkg:cocoapods/AppAuth,AppAuth,cocoapods,dormant,,0,0,,,,,,5098,,,,,0,https://github.com/openid/appauth-ios,pkg:cocoapods/AppAuth,AppAuth,cocoapods,dormant,,0,0,,,,,,5098,,,,,0,https://github.com/openid/appauth-ios
pkg:cocoapods/Quick,Quick,cocoapods,dormant,,0,0,,,,,,4383,,,,,0,https://github.com/quick/quick,pkg:cocoapods/Quick,Quick,cocoapods,dormant,,0,0,,,,,,4383,,,,,0,https://github.com/quick/quick
